@relation occupancy_limited.data

@attribute 23.18 numeric
@attribute 27.272 numeric
@attribute 426 numeric
@attribute 721.25 numeric
@attribute 0.0047929882 numeric
@attribute 1 numeric

@data
20.89,23.39,0,450,0.003568,0
20.89,23.445,0,450.5,0.003576,0
20.89,23.5,0,448,0.003585,0
20.89,23.5,0,448.333333,0.003585,0
20.89,23.445,0,446.5,0.003576,0
20.89,23.5,0,442.5,0.003585,0
20.89,23.5,0,440.5,0.003585,0
20.89,23.5,0,443,0.003585,0
20.89,23.5,0,453,0.003585,0
20.89,23.426667,0,450,0.003574,0
20.89,23.445,0,451,0.003576,0
20.89,23.39,0,452.333333,0.003568,0
20.89,23.445,0,448,0.003576,0
20.89,23.39,0,448,0.003568,0
20.84,23.395,0,446.5,0.003558,0
20.89,23.39,0,449,0.003568,0
20.84,23.34,0,446.5,0.003549,0
20.89,23.39,0,448,0.003568,0
20.89,23.39,0,450.5,0.003568,0
20.89,23.39,0,450.5,0.003568,0
20.84,23.34,0,448,0.003549,0
20.89,23.39,0,448,0.003568,0
20.89,23.34,0,451,0.00356,0
20.865,23.2925,0,450,0.003548,0
20.89,23.34,0,448.5,0.00356,0
20.856667,23.26,0,449.5,0.003541,0
20.89,23.29,0,446,0.003553,0
20.89,23.29,0,443,0.003553,0
20.89,23.29,0,443,0.003553,0
20.89,23.29,0,448,0.003553,0
20.84,23.245,0,448.5,0.003535,0
20.89,23.29,0,448.5,0.003553,0
20.89,23.29,0,448,0.003553,0
20.89,23.29,0,450.5,0.003553,0
20.89,23.2,0,451,0.003539,0
20.89,23.2,0,453,0.003539,0
20.89,23.2,0,449,0.003539,0
20.89,23.2,0,448.5,0.003539,0
20.89,23.2,0,448.5,0.003539,0
20.89,23.15,0,448.5,0.003531,0
20.89,23.15,0,453.5,0.003531,0
20.84,23.075,0,451,0.003509,0
20.89,23.1,0,451.333333,0.003523,0
20.89,23.1,0,452,0.003523,0
20.89,23.1,0,452.5,0.003523,0
20.856667,23.066667,0,450.5,0.003511,0
20.89,23.1,0,445.666667,0.003523,0
20.89,23.1,0,449.5,0.003523,0
20.89,23.1,0,450,0.003523,0
20.89,23.1,0,454,0.003523,0
20.89,23.1,0,452,0.003523,0
20.89,23.1,0,453.75,0.003523,0
20.89,23.1,0,448.5,0.003523,0
20.89,23.1,0,447,0.003523,0
20.89,23.1,0,447.75,0.003523,0
20.89,23.1,0,452,0.003523,0
20.89,23,0,454,0.003508,0
20.84,23.05,0,455,0.003505,0
20.89,23.1,0,455,0.003523,0
20.856667,23.066667,0,449,0.003511,0
20.89,23,0,449,0.003508,0
20.89,23,0,452,0.003508,0
20.89,23,0,449,0.003508,0
20.79,22.89,0,450,0.00347,0
20.79,22.89,0,452,0.00347,0
20.84,22.945,0,449,0.003489,0
20.79,22.89,0,448.333333,0.00347,0
20.79,22.84,0,448,0.003462,0
20.79,22.84,0,449.5,0.003462,0
20.79,22.89,0,454,0.00347,0
20.79,22.89,0,452,0.00347,0
20.79,22.89,0,454.5,0.00347,0
20.7,22.89,0,454.5,0.00345,0
20.745,22.84,0,454,0.003452,0
20.7,22.89,0,454.5,0.00345,0
20.745,22.84,0,454,0.003452,0
20.79,22.79,0,458,0.003454,0
20.7,22.79,0,455.5,0.003435,0
20.7,22.79,0,452,0.003435,0
20.76,22.79,0,458.333333,0.003448,0
20.7,22.79,0,460,0.003435,0
20.7,22.79,0,455,0.003435,0
20.7,22.79,0,455,0.003435,0
20.73,22.79,0,449,0.003442,0
20.7,22.79,0,459,0.003435,0
20.7,22.7,0,457,0.003422,0
20.73,22.7,0,454,0.003428,0
20.7,22.7,0,452.5,0.003422,0
20.7,22.7675,0,456.75,0.003432,0
20.7,22.79,0,454.5,0.003435,0
20.7,22.7,0,453.5,0.003422,0
20.7,22.7,0,458,0.003422,0
20.7,22.7,0,451.5,0.003422,0
20.7,22.7,0,451,0.003422,0
20.7,22.7,0,455.666667,0.003422,0
20.7,22.7,0,457.5,0.003422,0
20.7,22.7,0,452,0.003422,0
20.7,22.65,0,451,0.003414,0
20.7,22.633333,0,454.666667,0.003412,0
20.7,22.6,0,454.666667,0.003406,0
20.7,22.6,0,454.5,0.003406,0
20.7,22.6,0,456,0.003406,0
20.7,22.5,0,455,0.003391,0
20.7,22.5,0,451.5,0.003391,0
20.7,22.5,0,455,0.003391,0
20.7,22.5,0,454.5,0.003391,0
20.7,22.5,0,451.666667,0.003391,0
20.7,22.5,0,453.5,0.003391,0
20.7,22.5,0,456.5,0.003391,0
20.7,22.5,0,457,0.003391,0
20.7,22.39,356,457,0.003375,1
20.7225,22.5,419,470.75,0.003396,1
20.73,22.5,419,472,0.003398,1
20.7225,22.525,419,470.5,0.0034,1
20.7675,22.65,411,478,0.003428,1
20.79,22.79,411,492,0.003454,1
20.815,22.8675,411,497.75,0.003472,1
20.823333,23.033333,408.333333,499,0.003499,1
20.815,23.025,400,507,0.003496,1
20.89,23.175,396,514.75,0.003535,1
20.89,23.29,396,515,0.003553,1
20.89,23.29,396,520.75,0.003553,1
20.89,23.29,396,526,0.003553,1
20.89,23.323333,398.333333,527,0.003558,1
20.945,23.39,399.5,531.25,0.00358,1
20.963333,23.463333,413,536,0.003595,1
21,23.5,411,542.75,0.003609,1
21,23.5,411,541,0.003609,1
21,23.566667,411,548.5,0.00362,1
21,23.6,412.2,553.25,0.003625,1
21,23.6,405,559.25,0.003625,1
21,23.6,405,567.333333,0.003625,1
21,23.7,405,569,0.00364,1
21,23.7,405,576,0.00364,1
21.025,23.7225,405,578.75,0.003649,1
21.025,23.7225,412,585.75,0.003649,1
21.05,23.745,419,590,0.003658,1
21.025,23.7225,419,590,0.003649,1
21.1,23.76,419,587.666667,0.003672,1
21.075,23.72,419,594,0.00366,1
21.033333,23.666667,419,602.333333,0.003643,1
21.075,23.7675,419,611,0.003668,1
21.1,23.79,419,611.333333,0.003677,1
21.1,23.79,419,613,0.003677,1
21.1,23.73,419,615,0.003667,1
21.15,23.7225,419,615.75,0.003678,1
21.2,23.745,419,620.5,0.003693,1
21.2,23.79,419,630.666667,0.0037,1
21.2,23.79,419,640.5,0.0037,1
21.26,23.856667,423.666667,641,0.003724,1
21.29,23.865,422.5,650.75,0.003732,1
21.29,23.89,419,651,0.003736,1
21.323333,23.926667,428.333333,654.666667,0.003749,1
21.29,24,424.6,664.25,0.003753,1
21.34,24,426,675.4,0.003765,1
21.29,24.05,429.5,675,0.003761,1
21.29,24.1,419,679,0.003769,1
21.315,24.175,426,685.5,0.003787,1
21.29,24.2,419,689.333333,0.003785,1
21.29,24.2,433,692.75,0.003785,1
21.34,24.15,433,695.5,0.003788,1
21.323333,24.1,433,693.333333,0.003777,1
21.29,24.1,433,694.25,0.003769,1
21.34,24.2225,433,703,0.0038,1
21.29,24.29,433,704.5,0.003799,1
21.34,24.29,433,709,0.003811,1
21.34,24.29,433,721.5,0.003811,1
21.323333,24.29,426.666667,727,0.003807,1
21.356667,24.29,436.333333,733,0.003814,1
21.365,24.29,429,736.25,0.003816,1
21.39,24.29,429,742,0.003822,1
21.356667,24.29,429,742.666667,0.003814,1
21.323333,24.29,434,737,0.003807,1
21.39,24.2675,444,739.25,0.003819,1
21.323333,24.29,444,752,0.003807,1
21.39,24.29,444,753.75,0.003822,1
21.365,24.2225,441.75,746.25,0.003806,1
21.39,24.26,446,754.666667,0.003818,1
21.39,24.26,439,755.333333,0.003818,1
21.39,24.29,446.5,758.25,0.003822,1
21.39,24.29,446,766.6,0.003822,1
21.39,24.29,451.5,781,0.003822,1
21.4175,24.315,455.25,785.5,0.003833,1
21.39,24.29,447.333333,789.666667,0.003822,1
21.445,24.34,444,787.5,0.003843,1
21.463333,24.356667,455.666667,787.666667,0.00385,1
21.5,24.39,454,782.5,0.003864,1
21.5,24.39,457.333333,782.333333,0.003864,1
21.5,24.39,454,786,0.003864,1
21.5,24.356667,465.666667,786.666667,0.003859,1
21.5,24.365,465.5,785.25,0.00386,1
21.5,24.29,469.666667,788,0.003848,1
21.525,24.5425,478.5,791.25,0.003895,1
21.55,24.5175,471.25,808.75,0.003897,1
21.6,24.39,473,812,0.003888,1
21.6,24.55,484.5,811,0.003914,1
21.7,24.7,482.5,817.75,0.003962,1
21.7,24.696667,487.5,833.25,0.003962,1
21.7675,24.865,490,847.75,0.004005,1
21.79,24.89,492,854,0.004015,1
21.815,24.9175,497.25,863.5,0.004026,1
21.84,25.0225,495.5,869.75,0.004049,1
21.89,25.15,495.5,880,0.004082,1
21.89,25.2,497,895.75,0.00409,1
21.89,25.2,497,895.5,0.00409,1
21.89,25.2925,495.5,910.75,0.004106,1
21.9175,25.39,494,919.25,0.004128,1
21.963333,25.393333,498.666667,925.333333,0.004141,1
22,25.4725,504.25,933.75,0.004163,1
22,25.5,506,936,0.004168,1
22,25.519,505.75,939.375,0.004171,1
22,25.538,505.5,942.75,0.004174,1
22.025,25.5975,518.5,948.25,0.00419,1
22.05,25.7475,508.5,961.5,0.004221,1
22.066667,25.793333,503.666667,969.333333,0.004233,1
22.066667,25.893333,496.333333,973.666667,0.00425,1
22.1,25.926667,503,986.333333,0.004264,1
22.1,25.945,506,994.5,0.004267,1
22.1,26.075,489.5,1003.25,0.004288,1
22.1,25.83,478,1006.666667,0.004248,1
22.1,25.823333,478,1009,0.004247,1
22.1,25.8,483.25,998.75,0.004243,1
22.1,25.8225,484,998,0.004247,1
22.1,26.05,476,1008,0.004284,1
22.1,26.1,486.5,1021,0.004293,1
22.1,26.0725,476.25,1029.5,0.004288,1
22.1,25.745,469,1025,0.004234,1
22.1,25.793333,459,1015,0.004242,1
22.1,25.945,459,1011,0.004267,1
22.1,26.03,459,1011.666667,0.004281,1
22.125,26.025,460.25,1025,0.004287,1
22.1,26.1,446.5,1026.75,0.004293,1
22.1,26.1,466.5,1035,0.004293,1
22.1,26.175,450.25,1032,0.004305,1
22.1,26.2,439,1025.666667,0.004309,1
22.1,26.1975,450.25,1026.5,0.004309,1
22.1,26.2,454,1024,0.004309,1
22.075,26.2,450.25,1023.5,0.004302,1
22.075,26.2225,454,1026.5,0.004306,1
22.1,26.29,454,1031.333333,0.004324,1
22.1,26.29,454,1027,0.004324,1
22.1,26.29,457.75,1031,0.004324,1
22.1,26.356667,462.333333,1033,0.004335,1
22.1,26.315,454,1037,0.004328,1
22.1,26.39,456.5,1038,0.004341,1
22.1,26.39,454,1034.5,0.004341,1
22.1,26.39,461.5,1038.5,0.004341,1
22.1,26.39,444,1037,0.004341,1
22.1,26.5225,449.5,1037.5,0.004362,1
22.125,26.4425,449.5,1032.75,0.004356,1
22.1,26.47,449.5,1031.5,0.004354,1
22.1,26.445,460,1039.25,0.00435,1
22.1,26.5,453,1038,0.004359,1
22.1,26.445,449.5,1040.25,0.00435,1
22.1,26.5,449.5,1036.75,0.004359,1
22.1,26.55,460,1045.5,0.004367,1
22.1,26.5,453,1038,0.004359,1
22.1,26.5,454.75,1041.75,0.004359,1
22.1,26.6,449.5,1047.5,0.004375,1
22.1,26.6,449.5,1045.5,0.004375,1
22.1,26.575,449.5,1041.5,0.004371,1
22.15,26.6,449.5,1043,0.004389,1
22.1,26.7,455.5,1049,0.004392,1
22.1,26.666667,454,1048,0.004386,1
22.1,26.675,454,1047,0.004388,1
22.1,26.625,469,1047.4,0.004379,1
22.1,26.65,469,1050,0.004384,1
22.1,26.625,464,1047.75,0.004379,1
22.1,26.65,469,1047,0.004384,1
22.1,26.64,469,1048.25,0.004382,1
22.025,26.4425,469,1034.25,0.004329,1
22.05,26.34,469,1024.5,0.004319,1
22,26.29,469,1024.75,0.004298,1
22,26.29,469,1024,0.004298,1
22,26.23,469,1021.666667,0.004288,1
22.066667,26.26,464,1016,0.00431,1
22.05,26.245,454,1009,0.004303,1
22.075,26.2925,454,1006.25,0.004318,1
22.1,26.29,454,1007.5,0.004324,1
22.1,26.245,461.5,1008,0.004317,1
22.1,26.245,461.5,1002.5,0.004317,1
22.1,26.245,464,999,0.004317,1
22.1,26.245,459,1006,0.004317,1
22.1,26.2,469,1003,0.004309,1
22.08,26.216,461.5,1006.5,0.004306,1
22.1,26.2,454,1014,0.004309,1
22,26.1,454,1009,0.004266,1
22.08,26.18,454,1009.6,0.0043,1
22.025,26.125,454,1010.5,0.004277,1
22,26.175,454,1012.5,0.004279,1
22.033333,26.23,454,1013.666667,0.004296,1
22.075,26.2675,454,1023.25,0.004314,1
22,26.2,439,1025,0.004283,1
22.075,26.29,444.25,1022,0.004317,1
