@relation occupancy.data

@attribute 23.18 numeric
@attribute 27.272 numeric
@attribute 426 numeric
@attribute 721.25 numeric
@attribute 0.0047929882 numeric
@attribute 1 numeric

@data
21.1,19.5,0,483,0.003011,0
21.1,19.6,0,484,0.003026,0
21.033333,19.533333,0,479.333333,0.003003,0
21,19.6,0,479.5,0.003007,0
21,19.6,0,473,0.003007,0
21,19.6,0,470,0.003007,0
21,19.6,0,464,0.003007,0
21,19.7,0,463.5,0.003023,0
21,19.7,0,467.5,0.003023,0
21,19.7,0,476,0.003023,0
21,19.76,0,474,0.003032,0
21,19.79,0,471,0.003037,0
21,19.79,0,472,0.003037,0
21,19.79,0,472,0.003037,0
21,19.79,0,474.25,0.003037,0
20.9725,19.79,0,473,0.003032,0
21,19.79,0,469,0.003037,0
20.963333,19.79,0,472.666667,0.00303,0
21,19.79,0,473,0.003037,0
20.89,19.79,0,471.5,0.003016,0
20.963333,19.79,0,471.333333,0.00303,0
21,19.79,0,469,0.003037,0
20.89,19.89,0,471,0.003031,0
20.89,19.84,0,470,0.003024,0
20.89,19.89,0,469.5,0.003031,0
20.89,19.89,0,464,0.003031,0
20.89,19.89,0,467,0.003031,0
20.89,19.926667,0,472,0.003037,0
20.89,19.945,0,469.5,0.00304,0
20.89,20,0,470.5,0.003048,0
20.89,20,0,470,0.003048,0
20.89,20,0,469,0.003048,0
20.89,20,0,468.5,0.003048,0
20.89,20,0,467.333333,0.003048,0
20.89,20,0,467,0.003048,0
20.89,20,0,464,0.003048,0
20.89,20,0,462,0.003048,0
20.89,20,0,466,0.003048,0
20.89,20,0,465.5,0.003048,0
20.79,20,0,464,0.00303,0
20.89,20,0,469.666667,0.003048,0
20.89,20.1,0,469.5,0.003064,0
20.89,20.1,0,472,0.003064,0
20.89,20.1,0,464.5,0.003064,0
20.89,20.1,0,467,0.003064,0
20.89,20.1,0,467,0.003064,0
20.89,20.1,0,462,0.003064,0
20.89,20.15,0,464.5,0.003071,0
20.79,20.05,0,460,0.003037,0
20.89,20.2,0,457,0.003079,0
20.79,20.1,0,461,0.003045,0
20.79,20.1,0,462,0.003045,0
20.79,20.15,0,463.5,0.003052,0
20.79,20.2,0,461.5,0.00306,0
20.79,20.2,0,461.5,0.00306,0
20.79,20.2,0,458,0.00306,0
20.79,20.2,0,460,0.00306,0
20.79,20.245,0,460,0.003067,0
20.79,20.29,0,460.5,0.003074,0
20.745,20.29,0,460,0.003065,0
20.79,20.29,0,457,0.003074,0
20.745,20.34,0,460.5,0.003073,0
20.7,20.39,0,461,0.003072,0
20.745,20.39,0,458.5,0.00308,0
20.7,20.39,0,461.333333,0.003072,0
20.7,20.39,0,457.5,0.003072,0
20.7,20.39,0,455,0.003072,0
20.7,20.445,0,461.5,0.00308,0
20.7,20.445,0,461,0.00308,0
20.7,20.5,0,460.5,0.003088,0
20.7,20.5,0,461,0.003088,0
20.7,20.55,0,459.5,0.003096,0
20.7,20.6,0,463,0.003104,0
20.7,20.6,0,463.5,0.003104,0
20.7,20.6,0,463,0.003104,0
20.7,20.6,0,464,0.003104,0
20.7,20.6,0,462.5,0.003104,0
20.7,20.6,0,457.666667,0.003104,0
20.633333,20.633333,0,460,0.003096,0
20.7,20.7,0,460,0.003119,0
20.65,20.65,0,458.5,0.003101,0
20.6,20.6,0,461,0.003084,0
20.65,20.65,0,460,0.003101,0
20.6,20.6,0,454,0.003084,0
20.6,20.7,0,451.333333,0.003099,0
20.6,20.7,0,457,0.003099,0
20.6,20.7,0,454.5,0.003099,0
20.6,20.7,0,460,0.003099,0
20.6,20.745,0,458.5,0.003106,0
20.6,20.745,0,453.5,0.003106,0
20.6,20.79,0,457,0.003113,0
20.55,20.79,0,450.5,0.003103,0
20.6,20.79,0,454.5,0.003113,0
20.6,20.79,0,463,0.003113,0
20.6,20.79,0,459,0.003113,0
20.6,20.84,0,452.5,0.00312,0
20.6,20.89,0,451,0.003128,0
20.55,20.89,0,446,0.003118,0
20.6,20.84,0,449.5,0.00312,0
20.55,20.89,0,449.5,0.003118,0
20.6,20.89,0,450,0.003128,0
20.6,20.89,0,453.5,0.003128,0
20.6,20.89,0,458.5,0.003128,0
20.575,20.9175,0,459.5,0.003127,0
20.6,20.89,0,457,0.003128,0
20.5,20.945,0,458,0.003117,0
20.5,21,0,453,0.003125,0
20.55,21,0,450.5,0.003135,0
20.6,21,0,455,0.003145,0
20.55,21,0,453,0.003135,0
20.55,21,0,454.5,0.003135,0
20.5,21,0,455,0.003125,0
20.6,21,0,452,0.003145,0
20.566667,21.033333,0,456,0.003143,0
20.55,21.05,0,454,0.003142,0
20.5,21.1,0,453,0.00314,0
20.55,21.1,0,460.5,0.00315,0
20.6,21.1,0,455,0.00316,0
20.5,21.1,0,452,0.00314,0
20.55,21.1,0,453,0.00315,0
20.55,21.1,0,454,0.00315,0
20.5,21.1,0,454.5,0.00314,0
20.5,21.1,0,455,0.00314,0
20.5,21.1,0,454,0.00314,0
20.55,21.1,0,454,0.00315,0
20.5,21.1,0,447,0.00314,0
20.5,21.1,0,454,0.00314,0
20.533333,21.2,0,455.666667,0.003162,0
20.5,21.2,0,456,0.003155,0
20.5,21.2,0,453,0.003155,0
20.5,21.2,0,452,0.003155,0
20.5,21.2,0,446,0.003155,0
20.5,21.2,0,452.333333,0.003155,0
20.5,21.245,0,451,0.003162,0
20.5,21.2,0,449,0.003155,0
20.5,21.2,0,447,0.003155,0
20.5,21.245,0,450,0.003162,0
20.5,21.29,0,449,0.003168,0
20.5,21.26,0,448.333333,0.003164,0
20.5,21.2675,0,443.75,0.003165,0
20.5,21.29,0,442.5,0.003168,0
20.5,21.29,0,444.5,0.003168,0
20.5,21.29,0,446.25,0.003168,0
20.5,21.29,0,448,0.003168,0
20.5,21.29,0,451,0.003168,0
20.5,21.29,0,452.333333,0.003168,0
20.5,21.29,0,447,0.003168,0
20.445,21.29,0,446.5,0.003158,0
20.5,21.29,0,442,0.003168,0
20.5,21.29,0,452,0.003168,0
20.39,21.29,0,450,0.003147,0
20.445,21.29,0,443.5,0.003158,0
20.39,21.29,0,443,0.003147,0
20.426667,21.29,0,450,0.003154,0
20.39,21.29,0,445.666667,0.003147,0
20.39,21.29,0,443.666667,0.003147,0
20.39,21.29,0,445.333333,0.003147,0
20.39,21.29,0,449,0.003147,0
20.39,21.29,0,444.5,0.003147,0
20.39,21.29,0,445.5,0.003147,0
20.39,21.29,0,447,0.003147,0
20.39,21.29,0,446.5,0.003147,0
20.39,21.29,0,451,0.003147,0
20.39,21.29,0,448,0.003147,0
20.39,21.29,0,450,0.003147,0
20.39,21.29,0,442.666667,0.003147,0
20.39,21.29,0,445,0.003147,0
20.39,21.29,0,444.5,0.003147,0
20.356667,21.29,0,441.666667,0.00314,0
20.356667,21.29,0,442.333333,0.00314,0
20.39,21.29,0,441,0.003147,0
20.29,21.29,0,440.5,0.003127,0
20.39,21.29,0,447,0.003147,0
20.34,21.29,0,439.5,0.003137,0
20.29,21.29,0,444,0.003127,0
20.29,21.29,0,445.5,0.003127,0
20.29,21.29,0,446.666667,0.003127,0
20.323333,21.29,0,444.333333,0.003134,0
20.29,21.29,0,446.5,0.003127,0
20.323333,21.29,0,449.333333,0.003134,0
20.29,21.29,0,445,0.003127,0
20.29,21.29,0,447,0.003127,0
20.29,21.29,0,443.5,0.003127,0
20.29,21.29,0,447,0.003127,0
20.29,21.29,0,445,0.003127,0
20.29,21.29,0,443,0.003127,0
20.29,21.29,0,446,0.003127,0
20.245,21.245,0,438,0.003112,0
20.29,21.29,0,435.333333,0.003127,0
20.29,21.29,0,443,0.003127,0
20.29,21.29,0,441,0.003127,0
20.29,21.29,0,439.5,0.003127,0
20.2225,21.2225,0,445,0.003104,0
20.2,21.2,0,442.5,0.003097,0
20.2,21.2,0,443.5,0.003097,0
20.2,21.2,0,444,0.003097,0
20.2,21.29,0,438,0.00311,0
20.2,21.2,0,439,0.003097,0
20.2,21.29,0,441.5,0.00311,0
20.2,21.29,0,444,0.00311,0
20.2,21.29,0,446.5,0.00311,0
20.2,21.29,0,446,0.00311,0
20.2,21.29,0,447,0.00311,0
20.2,21.29,0,447,0.00311,0
20.2,21.29,0,446.333333,0.00311,0
20.2,21.29,0,445.75,0.00311,0
20.2,21.29,0,445,0.00311,0
20.2,21.29,0,444.5,0.00311,0
20.166667,21.23,0,446.333333,0.003095,0
20.15,21.245,0,446.5,0.003094,0
20.2,21.29,0,448,0.00311,0
20.15,21.245,0,450,0.003094,0
20.15,21.29,0,452,0.0031,0
20.2,21.2,0,449,0.003097,0
20.15,21.2,0,446.5,0.003087,0
20.2,21.2,0,446.5,0.003097,0
20.15,21.2,0,448.5,0.003087,0
20.1,21.2,0,446,0.003078,0
20.2,21.2,0,446,0.003097,0
20.1,21.2,0,441,0.003078,0
20.1,21.2,0,443,0.003078,0
20.1,21.2,0,444.333333,0.003078,0
20.1,21,0,444,0.003048,0
20.1,21.1,0,443,0.003063,0
20.1,21.1,0,444,0.003063,0
20.1,21.1,0,447.5,0.003063,0
20.1,21.1,0,443,0.003063,0
20.1,21.066667,0,442.333333,0.003058,0
20.1,21.066667,0,444.666667,0.003058,0
20.1,21,0,444.5,0.003048,0
20.1,21,0,445.333333,0.003048,0
20.1,21,0,446.5,0.003048,0
20.1,21,0,445,0.003048,0
20.1,21,0,442,0.003048,0
20.166667,21,0,439,0.003061,0
20.2,21,0,441,0.003067,0
20.2,20.963333,0,445.666667,0.003062,0
20.2,20.89,0,446,0.003051,0
20.2,20.856667,0,443.666667,0.003046,0
20.2,20.89,0,439,0.003051,0
20.2,20.79,0,441,0.003037,0
20.2,20.79,0,442,0.003037,0
20.2,20.745,0,443.5,0.00303,0
20.245,20.84,0,443,0.003052,0
20.245,20.84,0,442,0.003052,0
20.29,20.89,0,443,0.003068,0
20.29,20.89,0,444,0.003068,0
20.29,20.79,0,443,0.003054,0
20.29,20.79,0,442,0.003054,0
20.29,20.79,0,443,0.003054,0
20.29,20.79,0,441,0.003054,0
20.29,20.79,0,446.333333,0.003054,0
20.29,20.7,0,446,0.00304,0
20.29,20.7,0,439,0.00304,0
20.356667,20.7,0,444.333333,0.003053,0
20.29,20.65,0,446,0.003033,0
20.29,20.7,0,442,0.00304,0
20.29,20.7,0,441.5,0.00304,0
20.29,20.7,0,440.5,0.00304,0
20.29,20.7,0,443.5,0.00304,0
20.29,20.7,0,440.5,0.00304,0
20.29,20.7,0,437.5,0.00304,0
20.29,20.7,0,438,0.00304,0
20.29,20.7,0,443,0.00304,0
20.26,20.7,0,443,0.003035,0
20.29,20.7,0,436.333333,0.00304,0
20.29,20.76,0,438.333333,0.003049,0
20.29,20.7,0,437,0.00304,0
20.29,20.7,0,439,0.00304,0
20.245,20.7,0,436,0.003032,0
20.29,20.7,0,432.5,0.00304,0
20.23,20.633333,0,435,0.003019,0
20.245,20.65,0,442,0.003025,0
20.2,20.6,0,444.5,0.003009,0
20.29,20.7,0,447,0.00304,0
20.2,20.6,0,446,0.003009,0
20.23,20.566667,0,442.333333,0.003009,0
20.245,20.55,0,440,0.00301,0
20.29,20.6,0,440,0.003026,0
20.26,20.496667,0,439.666667,0.003005,0
20.29,20.5,0,442,0.003011,0
20.29,20.55,0,441,0.003018,0
20.29,20.6,0,441,0.003026,0
20.29,20.5,0,441.75,0.003011,0
20.323333,20.5,0,442,0.003017,0
20.39,20.445,0,443,0.003021,0
20.39,20.39,0,443,0.003013,0
20.39,20.29,0,440,0.002998,0
20.39,20.2,0,441,0.002985,0
20.39,20.2,0,439,0.002985,0
20.39,20.2,0,436,0.002985,0
20.39,20.1,0,433.5,0.00297,0
20.39,20.1,0,435,0.00297,0
20.39,20.05,0,434,0.002963,0
20.34,20.05,0,438.5,0.002954,0
20.39,20.05,0,440,0.002963,0
20.39,20,0,439,0.002955,0
20.39,20,0,440.5,0.002955,0
20.39,20,0,433,0.002955,0
20.39,19.945,0,436.5,0.002947,0
20.5,19.89,0,438,0.002959,0
20.426667,19.926667,0,438,0.002951,0
20.5,19.89,0,441,0.002959,0
20.5,19.89,0,434,0.002959,0
20.5,19.89,0,439.5,0.002959,0
20.5,19.89,0,438,0.002959,0
20.5,19.89,0,435.5,0.002959,0
20.5,19.89,0,436,0.002959,0
20.5,19.89,0,439.5,0.002959,0
20.5,19.89,0,439.5,0.002959,0
20.5,19.89,0,438.5,0.002959,0
20.5,19.89,0,435,0.002959,0
20.5,19.745,0,435,0.002937,0
20.5,19.79,0,436,0.002944,0
20.55,19.84,0,433,0.002961,0
20.5,19.79,0,433.666667,0.002944,0
20.5,19.745,0,431.5,0.002937,0
20.5,19.65,0,436.5,0.002923,0
20.5,19.7,0,437,0.002931,0
20.6,19.6,0,435,0.002934,0
20.5,19.745,0,437,0.002937,0
20.6,19.6,0,433,0.002934,0
20.5,19.65,0,431.5,0.002923,0
20.5,19.65,0,432,0.002923,0
20.55,19.65,0,429,0.002932,0
20.55,19.6,0,430,0.002925,0
20.5,19.6,0,430.5,0.002916,0
20.55,19.6,0,433,0.002925,0
20.6,19.6,0,436,0.002934,0
20.6,19.53,0,435,0.002923,0
20.6,19.445,0,434,0.002911,0
20.5,19.55,0,434,0.002908,0
20.5,19.6,0,435,0.002916,0
20.6,19.6,0,438,0.002934,0
20.6,19.5,0,440,0.002919,0
20.566667,19.533333,0,436.666667,0.002918,0
20.566667,19.5,0,437.666667,0.002913,0
20.566667,19.5,0,437,0.002913,0
20.6,19.5,0,433,0.002919,0
20.6,19.445,0,435.5,0.002911,0
20.6,19.5,0,435,0.002919,0
20.6,19.5,0,437,0.002919,0
20.6,19.34,0,436,0.002895,0
20.5,19.34,0,438,0.002877,0
20.6,19.5,0,440,0.002919,0
20.55,19.445,0,438.5,0.002902,0
20.55,19.39,0,436,0.002893,0
20.6,19.34,0,433,0.002895,0
20.5,19.39,0,432.5,0.002884,0
20.5,19.39,0,434.5,0.002884,0
20.55,19.29,0,433.5,0.002878,0
20.6,19.39,0,433.5,0.002902,0
20.6,19.295,0,434.5,0.002888,0
20.6,19.29,0,434,0.002887,0
20.6,19.29,0,435,0.002887,0
20.5,19.34,0,431,0.002877,0
20.5,19.29,0,431.5,0.002869,0
20.463333,19.226667,0,432.666667,0.002854,0
20.5,19.39,0,436,0.002884,0
20.5,19.39,0,436,0.002884,0
20.5,19.245,0,441.5,0.002863,0
20.5,19.2,0,434,0.002856,0
20.39,19.29,0,433.5,0.00285,0
20.426667,19.29,0,429.333333,0.002856,0
20.5,19.29,0,434.5,0.002869,0
20.5,19.2,0,433.5,0.002856,0
20.5,19.15,0,435.5,0.002849,0
20.445,19.05,0,435,0.002824,0
20.39,19.166667,0,434,0.002832,0
20.39,19.245,0,430.5,0.002843,0
20.39,19.2,0,426,0.002837,0
20.5,19.2,0,429,0.002856,0
20.5,19.2,0,435.5,0.002856,0
20.5,19.2,0,433.5,0.002856,0
20.5,19.2,0,427.5,0.002856,0
20.533333,19.166667,0,429.666667,0.002857,0
20.525,19.175,0,433,0.002857,0
20.5,19.1,0,432.5,0.002841,0
20.5,19.1,0,431,0.002841,0
20.533333,19.1,0,433.333333,0.002847,0
20.5,19.1,0,433,0.002841,0
20.5,19.1,0,434,0.002841,0
20.5,19.1,0,437,0.002841,0
20.5,19.1,0,437,0.002841,0
20.5,19.1,0,439,0.002841,0
20.533333,18.963333,0,432.333333,0.002826,0
20.525,19.075,0,432,0.002842,0
20.5,19.05,0,429.5,0.002834,0
20.5,19.1,0,436.5,0.002841,0
20.533333,19,0,432.666667,0.002832,0
20.55,19,0,430,0.002835,0
20.5,18.945,0,425,0.002818,0
20.55,19,0,425.5,0.002835,0
20.55,19,0,434,0.002835,0
20.5,19,0,433,0.002826,0
20.5,19,0,433,0.002826,0
20.6,18.963333,0,433.5,0.002838,0
20.5,19,0,426,0.002826,0
20.533333,18.963333,0,426.333333,0.002826,0
20.533333,18.926667,0,430,0.002821,0
20.6,18.945,0,436,0.002835,0
20.6,19,0,437.5,0.002844,0
20.5,19,0,433.5,0.002826,0
20.55,18.945,0,432.5,0.002827,0
20.55,18.945,0,430,0.002827,0
20.5,19,0,433,0.002826,0
20.6,19,0,439,0.002844,0
20.5,18.89,0,429.5,0.00281,0
20.55,19,0,431,0.002835,0
20.6,19,0,433,0.002844,0
20.55,19,0,434,0.002835,0
20.55,18.89,0,434.5,0.002818,0
20.5,18.945,0,435.5,0.002818,0
20.5,18.84,0,434.5,0.002802,0
20.5,18.89,0,433.5,0.00281,0
20.5,19,0,433,0.002826,0
20.5,19,0,433.5,0.002826,0
20.5,19,0,434.5,0.002826,0
20.5,19,0,438,0.002826,0
20.5,18.945,0,437,0.002818,0
20.445,18.945,0,435,0.002808,0
20.5,19,0,434,0.002826,0
20.5,18.895,0,434.5,0.00281,0
20.5,18.89,0,431,0.00281,0
20.5,19,0,433.5,0.002826,0
20.426667,18.89,0,431.666667,0.002797,0
20.39,18.823333,0,428.666667,0.002781,0
20.39,18.79,0,429.5,0.002776,0
20.39,18.926667,0,434.333333,0.002796,0
20.39,18.84,0,430,0.002783,0
20.39,18.7,0,430,0.002762,0
20.39,18.89,0,424,0.002791,0
20.39,18.926667,0,427.333333,0.002796,0
20.39,18.823333,0,430,0.002781,0
20.39,18.79,0,431,0.002776,0
20.39,18.79,0,433.5,0.002776,0
20.445,18.79,0,430,0.002785,0
20.445,18.79,0,434,0.002785,0
20.5,18.79,0,434,0.002795,0
20.5,18.79,0,435.5,0.002795,0
20.5,18.79,0,436.333333,0.002795,0
20.5,18.745,0,434.5,0.002788,0
20.5,18.745,0,434,0.002788,0
20.5,18.7,0,434,0.002781,0
20.5,18.79,0,435,0.002795,0
20.5,18.79,0,430.5,0.002795,0
20.5,18.7,0,436,0.002781,0
20.39,18.666667,0,431.666667,0.002757,0
20.39,18.76,0,428.666667,0.002771,0
20.39,18.7675,0,431,0.002772,0
20.39,18.7225,0,434.5,0.002766,0
20.39,18.7,0,434.5,0.002762,0
20.39,18.7,0,429.5,0.002762,0
20.39,18.745,0,432,0.002769,0
20.39,18.7,0,435.5,0.002762,0
20.39,18.6,0,436,0.002748,0
20.39,18.745,0,430,0.002769,0
20.39,18.76,0,434,0.002771,0
20.39,18.745,0,435,0.002769,0
20.39,18.7,0,434.5,0.002762,0
20.39,18.7,0,427.5,0.002762,0
20.39,18.7,0,433.333333,0.002762,0
20.5,18.745,0,433,0.002788,0
20.39,18.7,0,438,0.002762,0
20.445,18.7,0,434,0.002772,0
20.463333,18.73,0,432.666667,0.002779,0
20.5,18.7,0,435,0.002781,0
20.445,18.7,0,433.5,0.002772,0
20.39,18.6,0,432,0.002748,0
20.39,18.7,0,434,0.002762,0
20.39,18.7,0,439,0.002762,0
20.39,18.7,0,434,0.002762,0
20.445,18.7,0,430,0.002772,0
20.445,18.7,0,435,0.002772,0
20.5,18.7,0,437.5,0.002781,0
20.5,18.7,0,434,0.002781,0
20.445,18.7,0,436,0.002772,0
20.445,18.7,0,432.5,0.002772,0
20.463333,18.7,0,429.5,0.002775,0
20.39,18.7,0,430,0.002762,0
20.5,18.7,0,436,0.002781,0
20.5,18.745,0,436.5,0.002788,0
20.463333,18.666667,0,439.333333,0.00277,0
20.39,18.6,0,435,0.002748,0
20.39,18.6,0,432,0.002748,0
20.39,18.65,0,431,0.002755,0
20.39,18.7,0,425.5,0.002762,0
20.39,18.7,0,429,0.002762,0
20.39,18.7,0,431.5,0.002762,0
20.39,18.6,0,435,0.002748,0
20.39,18.7,0,428,0.002762,0
20.39,18.7,0,431.5,0.002762,0
20.39,18.7,0,432.5,0.002762,0
20.445,18.7,0,434.5,0.002772,0
20.39,18.7,0,429,0.002762,0
20.39,18.666667,0,428.666667,0.002757,0
20.39,18.7,0,432,0.002762,0
20.39,18.7,0,430,0.002762,0
20.39,18.7,0,431,0.002762,0
20.445,18.6,0,431.5,0.002757,0
20.39,18.7,0,433,0.002762,0
20.39,18.7,0,437.5,0.002762,0
20.39,18.7,0,434,0.002762,0
20.39,18.7,0,432,0.002762,0
20.39,18.65,0,433,0.002755,0
20.39,18.7,0,425.5,0.002762,0
20.39,18.7,0,423,0.002762,0
20.39,18.666667,0,430,0.002757,0
20.39,18.6,0,434,0.002748,0
20.356667,18.6,0,428.666667,0.002742,0
20.29,18.65,0,427,0.002738,0
20.34,18.7,0,425.5,0.002754,0
20.34,18.7,0,433.5,0.002754,0
20.34,18.7,0,434.5,0.002754,0
20.39,18.7,0,427,0.002762,0
20.39,18.65,0,433,0.002755,0
20.34,18.65,0,433.5,0.002746,0
20.356667,18.666667,0,432.666667,0.002752,0
20.39,18.7,0,430,0.002762,0
20.34,18.7,0,430.5,0.002754,0
20.39,18.7,0,431,0.002762,0
20.39,18.65,0,431.333333,0.002755,0
20.39,18.7,0,433,0.002762,0
20.39,18.7,0,432,0.002762,0
20.39,18.7,0,430,0.002762,0
20.34,18.7,0,431.5,0.002754,0
20.39,18.7,0,430.333333,0.002762,0
20.39,18.7,0,429,0.002762,0
20.356667,18.666667,0,432.666667,0.002752,0
20.34,18.6,0,431.5,0.002739,0
20.29,18.745,0,428,0.002752,0
20.29,18.745,0,425.5,0.002752,0
20.29,18.745,0,430.5,0.002752,0
20.29,18.79,0,432,0.002759,0
20.29,18.7,0,433,0.002745,0
20.29,18.745,0,435.5,0.002752,0
20.29,18.79,0,431.5,0.002759,0
20.29,18.7675,0,432.75,0.002755,0
20.29,18.7,0,437,0.002745,0
20.29,18.7,0,433.5,0.002745,0
20.29,18.7,0,434,0.002745,0
20.245,18.695,0,438.5,0.002737,0
20.29,18.79,0,436.5,0.002759,0
20.29,18.79,0,437,0.002759,0
20.29,18.79,0,436,0.002759,0
20.29,18.79,0,441,0.002759,0
20.29,18.79,0,440,0.002759,0
20.29,18.745,0,437,0.002752,0
20.29,18.79,0,438.5,0.002759,0
20.29,18.84,0,433,0.002766,0
20.245,18.795,0,434,0.002752,0
20.29,18.76,0,437,0.002754,0
20.29,18.79,0,435,0.002759,0
20.29,18.79,0,434,0.002759,0
20.29,18.79,0,437,0.002759,0
20.29,18.745,0,434.5,0.002752,0
20.29,18.745,0,439,0.002752,0
20.29,18.79,0,433,0.002759,0
20.29,18.7,0,434,0.002745,0
20.245,18.745,0,433,0.002744,0
20.245,18.745,0,432.5,0.002744,0
20.245,18.745,0,433,0.002744,0
20.2,18.745,0,433,0.002737,0
20.245,18.84,0,432,0.002758,0
20.2,18.79,0,434,0.002743,0
20.29,18.79,0,433,0.002759,0
20.245,18.745,0,430.5,0.002744,0
20.29,18.79,0,433,0.002759,0
20.29,18.745,0,434,0.002752,0
20.29,18.84,0,430,0.002766,0
20.29,18.79,0,431.333333,0.002759,0
20.29,18.7,0,439,0.002745,0
20.29,18.79,0,439,0.002759,0
20.29,18.73,0,442,0.00275,0
20.2,18.7,0,432,0.00273,0
20.23,18.73,0,427.5,0.00274,0
20.29,18.745,0,433,0.002752,0
20.29,18.6,0,437,0.002731,0
20.29,18.7,0,432,0.002745,0
20.2,18.7,0,426,0.00273,0
20.29,18.7,0,431,0.002745,0
20.29,18.7,0,433.333333,0.002745,0
20.29,18.675,0,429.25,0.002742,0
20.26,18.633333,0,433.333333,0.00273,0
20.245,18.65,0,430.5,0.00273,0
20.29,18.7,0,430,0.002745,0
20.29,18.7,0,433.5,0.002745,0
20.29,18.6,0,432.5,0.002731,0
20.29,18.7,0,432,0.002745,0
20.29,18.7,0,434,0.002745,0
20.29,18.6,0,429,0.002731,0
20.29,18.65,0,438,0.002738,0
20.29,18.7,0,439,0.002745,0
20.29,18.7,0,433,0.002745,0
20.29,18.65,0,433.5,0.002738,0
20.29,18.6,0,431,0.002731,0
20.323333,18.566667,0,432.666667,0.002731,0
20.39,18.6,0,434,0.002748,0
20.39,18.6,0,434,0.002748,0
20.39,18.6,0,436.5,0.002748,0
20.39,18.6,0,432.666667,0.002748,0
20.39,18.6,0,429.75,0.002748,0
20.39,18.5,0,428.5,0.002733,0
20.39,18.6,0,434,0.002748,0
20.29,18.6,0,435.5,0.002731,0
20.29,18.39,0,432,0.0027,0
20.245,18.6,0,433,0.002723,0
20.29,18.7,0,434,0.002745,0
20.29,18.65,0,433.5,0.002738,0
20.2,18.6,0,432,0.002715,0
20.2,18.6,0,431,0.002715,0
20.2,18.6,0,435,0.002715,0
20.2,18.6,0,438,0.002715,0
20.2,18.6,0,432,0.002715,0
20.1,18.6,0,430,0.002699,0
20.2,18.6,0,428.5,0.002715,0
20.2,18.6,0,432.666667,0.002715,0
20.2,18.6,0,432,0.002715,0
20.2,18.6,0,430,0.002715,0
20.2,18.6,0,431.333333,0.002715,0
20.2,18.6,0,432.666667,0.002715,0
20.2,18.6,0,434,0.002715,0
20.2,18.6,0,429,0.002715,0
20.2,18.6,0,429,0.002715,0
20.2,18.6,0,433,0.002715,0
20.2,18.6,0,436,0.002715,0
20.2,18.6,0,440,0.002715,0
20.2,18.6,0,436,0.002715,0
20.2,18.6,0,435,0.002715,0
20.2,18.566667,0,430,0.00271,0
20.2,18.6,0,425.5,0.002715,0
20.2,18.6,0,432,0.002715,0
20.245,18.6,0,439.5,0.002723,0
20.29,18.6,0,434,0.002731,0
20.29,18.5,0,442,0.002716,0
20.29,18.5,0,439,0.002716,0
20.29,18.566667,0,436.666667,0.002726,0
20.29,18.5,0,439,0.002716,0
20.29,18.5,0,436,0.002716,0
20.29,18.5,0,435,0.002716,0
20.29,18.55,0,439,0.002723,0
20.29,18.5,0,433,0.002716,0
20.29,18.5,0,435,0.002716,0
20.29,18.5,0,436,0.002716,0
20.245,18.5,0,438,0.002708,0
20.245,18.55,0,439,0.002716,0
20.2,18.5,0,436.5,0.002701,0
20.2,18.5,0,432.666667,0.002701,0
20.2,18.5,0,427.5,0.002701,0
20.2,18.5,0,427,0.002701,0
20.245,18.55,0,432,0.002716,0
20.245,18.55,0,438,0.002716,0
20.2,18.5,0,436,0.002701,0
20.2,18.5,0,434,0.002701,0
20.2,18.6,0,435,0.002715,0
20.2,18.6,0,435,0.002715,0
20.2,18.6,260.333333,434,0.002715,0
20.2,18.6,401.333333,439,0.002715,1
20.175,18.6,433,437.5,0.002711,0
20.175,18.675,422.5,440.75,0.002722,0
20.2,18.7,419,442,0.00273,0
20.175,18.7,419,448.5,0.002726,0
20.1,18.745,419,451,0.00272,0
20.15,18.7,419,457.25,0.002722,1
20.133333,18.7,409,458.666667,0.002719,0
20.175,18.7225,411,456,0.002729,0
20.125,18.865,411,458,0.002741,1
20.15,18.89,411,460,0.002749,1
20.2,18.89,411,459.75,0.002758,1
20.2,19.05,411,464,0.002781,1
20.2225,19.05,407.5,463.5,0.002785,1
20.2675,19.2175,400,470.25,0.002818,1
20.29,19.2225,400,483.5,0.002822,1
20.315,19.245,413,488.666667,0.00283,1
20.39,19.22,412.2,496.25,0.00284,1
20.39,19.26,409,496.25,0.002846,1
20.4175,19.29,411,497,0.002855,1
20.426667,19.163333,413,504,0.002838,1
20.4725,19.0975,411,503.25,0.002836,1
20.525,19.315,411,509.25,0.002878,1
20.5,19.2425,405,515,0.002862,1
20.566667,19.2,409,515.333333,0.002868,1
20.625,19.4175,405,524.5,0.002911,1
20.65,19.4725,408.5,531,0.002924,1
20.7,19.5,418.333333,530.333333,0.002937,1
20.7,19.5,419,533.666667,0.002937,1
20.7,19.575,419,535.75,0.002948,1
20.7225,19.6,419,546.25,0.002956,1
20.7,19.533333,419,547,0.002942,1
20.79,19.4725,419,546.25,0.002949,1
20.79,19.5,419,551.25,0.002953,1
20.79,19.533333,419,560,0.002958,1
20.79,19.525,419,564,0.002957,1
20.815,19.625,419,568.75,0.002977,1
20.79,19.633333,419,572,0.002974,1
20.84,19.65,419,573,0.002985,1
20.89,19.72,419,575.25,0.003005,1
20.865,19.65,419,579.5,0.00299,1
20.89,19.6,426,583.5,0.002987,1
